delegation_id,delegation_en,delegation_mx,delegation_fr,product_id,product_name_en,product_name_es,product_name_fr,sale_pvp_usd,sale_pvp_mx,sale_pvp_cad,sale_pvp_eur,sale_pvp_gbp,desc_final_comp,sale_pvp_usd_desc,sale_pvp_mx_desc,sale_pvp_cad_desc,sale_pvp_eur_desc,sale_pvp_gbp_desc,desc_final_opaco,sale_pvp_usd_desc_opaco,sale_pvp_mx_desc_opaco,sale_pvp_cad_desc_opaco,sale_pvp_eur_desc_opaco,sale_pvp_gbp_desc_opaco,priority,nexus_link,product_img1_link,sunwing_link,dispo_sunwing_link,royalton_link,dispo_royalton_link,royaltongroups_link,dispo_royaltongroups_link,starfish_link,dispo_starfish_link,princess_link,dispo_princess_link,memories_link,dispo_memories_link,categoria,sitio
109650,CU Holguin,CU Holguin,CU Holguin,338,Bay Adventure,Aventura en la BahÃ­a,Bay Adventure,85,1530,116,79,67,0,85,1530,116,79,67,5,81,1454,111,76,64,148,https://www.nexustours.com/services/details.aspx?productID=338&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Aventura_en_la_Bah_a/v2-bay-adventure-holguin-011-vatyaf.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=338&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=338&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=338&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=338&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=338&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=338&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,1,tour,B2C
108913,JM Jamaica,JM Jamaica,JM JamaÃ¯que,7267,Jamwest Combo,Jamwest Combo,Jamwest Combo,169,3041,231,156,133,0,169,3041,231,156,133,5,161,2889,220,149,127,146,https://www.nexustours.com/services/details.aspx?productID=7267&paxs=10&productType=TKT&destinationID=108913&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Jamwest_Combo/MAIN-7267-Jamwest-Combo-czzvie.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=7267&paxs=10&productType=TKT&destinationID=108913&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=7267&paxs=10&productType=TKT&destinationID=108913&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=7267&paxs=10&productType=TKT&destinationID=108913&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=7267&paxs=10&productType=TKT&destinationID=108913&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=7267&paxs=10&productType=TKT&destinationID=108913&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=7267&paxs=10&productType=TKT&destinationID=108913&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
110100,BS Nassau,BS NasÃ¡u,BS Nassau,10654,BornFree Swimming Pigs Eleuthera,BornFree Swimming Pigs Eleuthera,BornFree Swimming Pigs Eleuthera,351,6315,479,324,277,0,351,6315,479,324,277,5,334,6000,456,308,264,144,https://www.nexustours.com/services/details.aspx?productID=10654&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/10654_Bornfree_Swimmung_Pig/BornFree_Swimming_Pigs_Eleuthera_6.jpg,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=10654&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=10654&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=10654&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=10654&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=10654&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=10654&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109101,AG Antigua,AG Antigua,AG Antigua,1338,Island Safari Discovery,Island Safari Discovery,Island Safari Discovery,115,2069,157,106,91,0,115,2069,157,106,91,5,110,1966,150,101,87,141,https://www.nexustours.com/services/details.aspx?productID=1338&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Island_Safari_Discovery/v2-island-safari-discovery-antigua-2-g3drph.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=1338&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=1338&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=1338&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=1338&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=1338&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=1338&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109303,MX Cancun & Riviera Maya,MX CancÃºn & Riviera Maya,MX Cancun & Riviera Maya,4076,Reef Experience,Reef Experience,Reef Experience,69,1242,95,64,55,0,69,1242,95,64,55,5,66,1180,91,61,53,136,https://www.nexustours.com/services/details.aspx?productID=4076&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Reef_Experience/MAIN-4076-Reef-Experience-r6wrhs.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=4076&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=4076&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=4076&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=4076&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=4076&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://memories.nexustours.com/services/details.aspx?productID=4076&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109303,MX Cancun & Riviera Maya,MX CancÃºn & Riviera Maya,MX Cancun & Riviera Maya,10823,Extreme Adventuring Shared ATV,ATV Compartido de Aventuras Extremas,Extreme Adventuring Shared ATV,79,1422,108,73,63,0,79,1422,108,73,63,5,76,1351,103,70,60,135,https://www.nexustours.com/services/details.aspx?productID=10823&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/ATV_compartido_de_aventuras_extremas/V2ZIP049-gl8mn6-ff9utu.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=10823&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=10823&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=10823&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=10823&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=10823&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://memories.nexustours.com/services/details.aspx?productID=10823&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
110282,DO Punta Cana,DO Punta Cana,DO Punta Cana,5246,Happy Hour Sailing Cruise,Happy Hour Sailing Cruise,Happy Hour Sailing Cruise,85,1530,116,79,67,0,85,1530,116,79,67,5,81,1454,111,76,64,135,https://www.nexustours.com/services/details.aspx?productID=5246&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Happy_Hour_Sailing_Cruise/MAIN-5246-Happy-Hour-by-Marinarium-zszr9i.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=5246&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=5246&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=5246&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=5246&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=5246&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=5246&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109303,MX Cancun & Riviera Maya,MX CancÃºn & Riviera Maya,MX Cancun & Riviera Maya,9782,Luxury Sunset Sailing,Crucero de Lujo al Atardecer ,Luxury Sunset Sailing,99,1781,136,92,78,0,99,1781,136,92,78,5,95,1692,130,88,75,134,https://www.nexustours.com/services/details.aspx?productID=9782&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Crucero_de_Lujo_al_Atardecer_/v2-luxury-sunset-sailing--1--e3lbbk.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=9782&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=9782&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=9782&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=9782&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=9782&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://memories.nexustours.com/services/details.aspx?productID=9782&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
108939,LC St. Lucia,LC Santa LucÃ­a,LC St. Lucia,3821,Tout Bagay Tour,Tour Tout Bagay ,Tout Bagay Tour,145,2609,198,134,115,0,145,2609,198,134,115,5,138,2479,189,128,110,133,https://www.nexustours.com/services/details.aspx?productID=3821&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Tour_Tout_Bagay_/v2-tout-bagay-tour--13--nbbknz.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=3821&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=3821&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=3821&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=3821&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://princess.nexustours.com/services/details.aspx?productID=3821&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=3821&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109303,MX Cancun & Riviera Maya,MX CancÃºn & Riviera Maya,MX Cancun & Riviera Maya,597,ATV Xtreme & Tulum,ATV Xtreme y Tulum,ATV Xtreme & Tulum,129,2321,176,119,102,0,129,2321,176,119,102,5,123,2205,168,114,97,131,https://www.nexustours.com/services/details.aspx?productID=597&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/ATV_Xtreme_y_Tulum/MAIN-597-ATV-Xtreme---Tulum-soxceu.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=597&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=597&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=597&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=597&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=597&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://memories.nexustours.com/services/details.aspx?productID=597&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
108897,GD Granada,GD Granada,GD Grenade,8970,Spice Isle Unveiled - Grenada Island Tour,Spice Isle Unveiled - Grenada Island Tour,Spice Isle Unveiled - Grenada Island Tour,84,1512,115,78,67,0,84,1512,115,78,67,5,80,1437,110,75,64,130,https://www.nexustours.com/services/details.aspx?productID=8970&paxs=10&productType=TKT&destinationID=108897&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Descubre_los_Secretos_de_la_Isla_de_las_Especias___Tour_de_Granada/Spice_Isle_Unveiled_web_(3).jpg,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=8970&paxs=10&productType=TKT&destinationID=108897&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=8970&paxs=10&productType=TKT&destinationID=108897&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=8970&paxs=10&productType=TKT&destinationID=108897&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=8970&paxs=10&productType=TKT&destinationID=108897&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=8970&paxs=10&productType=TKT&destinationID=108897&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=8970&paxs=10&productType=TKT&destinationID=108897&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
110282,DO Punta Cana,DO Punta Cana,DO Punta Cana,5234,Power Fly Premium,Power Fly Premium,Power Fly Premium,125,2249,171,116,99,0,125,2249,171,116,99,5,119,2137,163,111,95,129,https://www.nexustours.com/services/details.aspx?productID=5234&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Power_Fly_Premium/power-fly-premium--15--web.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=5234&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=5234&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=5234&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=5234&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=5234&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=5234&paxs=10&productType=TKT&destinationID=110282&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
195436,SX St. Maarten,SX San Martin,SX St. Maarten,3188,The Big Three,The Big Three,The Big Three,139,2501,190,129,110,0,139,2501,190,129,110,5,133,2376,181,123,105,129,https://www.nexustours.com/services/details.aspx?productID=3188&paxs=10&productType=TKT&destinationID=195436&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/Excursions/3188_The_Big_Three/Images/v2_MAIN_The__Big__Three_17-web_ohftvz.jpg,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=3188&paxs=10&productType=TKT&destinationID=195436&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=3188&paxs=10&productType=TKT&destinationID=195436&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=3188&paxs=10&productType=TKT&destinationID=195436&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=3188&paxs=10&productType=TKT&destinationID=195436&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=3188&paxs=10&productType=TKT&destinationID=195436&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=3188&paxs=10&productType=TKT&destinationID=195436&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109101,AG Antigua,AG Antigua,AG Antigua,1348,Island safari & stingray city,Safari por Antigua & Stingray City,Island safari & stingray city,125,2249,171,116,99,0,125,2249,171,116,99,5,119,2137,163,111,95,127,https://www.nexustours.com/services/details.aspx?productID=1348&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Safari_por_Antigua___Stingray_City/v2-Copia-de-island-safari-historical-tour-antigua--4--o1xar3.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=1348&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=1348&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=1348&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=1348&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=1348&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=1348&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
108939,LC St. Lucia,LC Santa LucÃ­a,LC St. Lucia,1764,Helicopter Transfer Northbound,Traslado en Helicoptero hacia el Norte,Helicopter Transfer Northbound,230,4138,314,212,181,0,230,4138,314,212,181,5,219,3932,299,202,172,125,https://www.nexustours.com/services/details.aspx?productID=1764&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Helicopter_Transfer_Northbound/MAIN-helicopter-island-northbound-st-lucia-01-web.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=1764&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=1764&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=1764&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=1764&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://princess.nexustours.com/services/details.aspx?productID=1764&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=1764&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109101,AG Antigua,AG Antigua,AG Antigua,1346,Island Safari Historical Tour,Safari HistÃ³rico por Antigua,Island Safari Historical Tour,130,2339,178,120,103,0,130,2339,178,120,103,5,124,2223,170,114,98,124,https://www.nexustours.com/services/details.aspx?productID=1346&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Safari_Hist_rico_por_Antigua/v2-Copia-de-island-safari-historical-tour-antigua--2-a-alzdo7.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=1346&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=1346&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=1346&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=1346&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=1346&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=1346&paxs=10&productType=TKT&destinationID=109101&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109303,MX Cancun & Riviera Maya,MX CancÃºn & Riviera Maya,MX Cancun & Riviera Maya,2051,Jolly Roger Deluxe,Jolly Roger Deluxe,Jolly Roger Deluxe,140,2519,191,129,111,0,140,2519,191,129,111,5,133,2394,182,123,106,122,https://www.nexustours.com/services/details.aspx?productID=2051&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Jolly_Roger_Deluxe/v2-IMG-20210119-WA0034-f1k4hk.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=2051&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=2051&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=2051&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=2051&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=2051&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://memories.nexustours.com/services/details.aspx?productID=2051&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
110100,BS Nassau,BS NasÃ¡u,BS Nassau,3134,Best of Nassau,Best of Nassau,Best of Nassau,76,1368,104,71,60,0,76,1368,104,71,60,5,73,1300,99,68,57,121,https://www.nexustours.com/services/details.aspx?productID=3134&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Lo_Mejor_de_Nassau/best-of-nassau-009-web.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=3134&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=3134&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=3134&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=3134&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=3134&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=3134&paxs=10&productType=TKT&destinationID=110100&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
